,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
101,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,10,0,"939,481.04","1,504,837.04",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
102,6 5 1 6 - 3 5 - S E R E M B A N   2,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-35,",SIAP DENGAN: CCC PENUH,6516-35/06-2016/01819(P),15 Jun 2015,14 Jun 2016,"RM 354,456.00",913.00mps,RUMAH PANGSA/KONDO,18,0,0,913,208,16,"354,456.00","582,456.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.678348, 101.901191""]",,https://teduh.kpkt.gov.my/project-swasta/6516-35,"(986, '6516-35')"
103,6 5 1 6 - 3 6 - K A L I S T A   2,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-36,",SIAP DENGAN: CCC PENUH,6516-36/08-2019/02545(P),06 Aug 2018,05 Aug 2019,"RM 399,844.00",926.00mps,RUMAH PANGSA/KONDO,19,0,0,926,314,63,"399,844.00","787,233.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.676967, 101.901128""]",,https://teduh.kpkt.gov.my/project-swasta/6516-36,"(987, '6516-36')"
104,6 5 1 6 - 3 7 - K A L I S T A   2   (   B L O C K   A ),RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-37,",SIAP DENGAN: CCC PENUH,6516-37/05-2019/01578(P),10 May 2018,09 May 2019,"RM 419,900.00",86.00mps,RUMAH PANGSA/KONDO,18,0,0,86,208,56,"419,900.00","795,678.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.676967, 101.901128""]",,https://teduh.kpkt.gov.my/project-swasta/6516-37,"(988, '6516-37')"
105,6 5 1 6 - 3 8 - S A F I R A   A P A R T M E N T,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-38,",SIAP DENGAN: CCC PENUH,6516-38/03-2022/01711(P),30 Mar 2021,29 Mar 2022,"RM 360,960.00",81.10mps,RUMAH PANGSA/KONDO,16,0,0,81,242,73,"360,960.00","418,560.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.683702, 101.916898""]",,https://teduh.kpkt.gov.my/project-swasta/6516-38,"(989, '6516-38')"
106,6 5 1 6 - 3 9 - A R A   I M P I A N,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-39,",SIAP DENGAN: CCC PENUH,6516-39/12-2023/1034(R)-(L),15 Dec 2020,14 Dec 2023,"RM 421,610.00",156.80mps - 159.05mps,RUMAH TERES,2,0,0,157 - 159,119,6,"421,610.00","884,304.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.675392, 101.900798""]",,https://teduh.kpkt.gov.my/project-swasta/6516-39,"(990, '6516-39')"
107,6 5 1 6 - 4 0 - R B   L A N D   S D N .   B H D .,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-40,",SIAP DENGAN: CCC PENUH,6516-40/09-2023/0407(R)-(L),18 Sep 2022,17 Sep 2023,"RM 488,520.00",179.49mps - 198.63mps,RUMAH TERES,2,0,0,179 - 199,129,1,"488,520.00","1,039,980.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.717842, 101.910990""]",,https://teduh.kpkt.gov.my/project-swasta/6516-40,"(941, '6516-40')"
108,6 5 1 6 - 4 1 - R I M B U N   K I A R A,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-41,",SIAP DENGAN: CCC PENUH,6516-41/04-2024/0448(R)-(L),10 Apr 2023,09 Apr 2024,"RM 498,420.00",164.44mps - 178.00mps,RUMAH TERES,2,0,0,164 - 178,110,1,"498,420.00","1,068,980.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.715548, 101.908705""]",,https://teduh.kpkt.gov.my/project-swasta/6516-41,"(942, '6516-41')"
109,6 5 1 6 - 4 2 - R I M B U N   K I A R A,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-42,",SIAP DENGAN: CCC PENUH,6516-42/05-2024/0838(R)-(L),22 May 2023,21 May 2024,"RM 504,720.00",164.44mps - 178.00mps,RUMAH TERES,2,0,0,164 - 178,145,0,"504,720.00","1,118,880.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.715545, 101.908705""]",,https://teduh.kpkt.gov.my/project-swasta/6516-42,"(943, '6516-42')"
110,6 5 1 6 - 4 3 - A R E N A,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-43,",BERJALAN LANCAR,6516-43/08-2024/0120(A)-(L),17 Aug 2022,16 Aug 2024,"RM 965,640.00",221.20mps - 253.90mps,RUMAH TERES,2,0,0,221 - 254,96,1,"965,640.00","1,272,440.00",62.03,BERJALAN LANCAR,"[""2.698809, 101.906019""]",,https://teduh.kpkt.gov.my/project-swasta/6516-43,"(944, '6516-43')"
111,6 5 1 7 - 1 - A K   V I L L A,GOLDEN GRANDEUR SDN. BHD.,6517,6517/10-2001/842,01 Nov 1996,31 Oct 2001,-,-,-,"6517-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6517-1,"(945, '6517-1')"
112,6 5 1 8 - 1 - P T   5 0 4 - 5 3 9   M U K I M   K L A N G,MUARA GEMILANG SDN. BHD.,6518,6518/08-1999/620,19 Aug 1996,18 Aug 1999,-,-,-,"6518-1,",-,6518/129/1999(01),21 Jan 1998,20 Jan 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6518-1,"(946, '6518-1')"
113,6 5 1 9 - 1 - T A M A N   M E L A W A T I,USAHA PASIFIK SDN. BHD.,6519,6519/11-1999/887,14 Nov 1996,13 Nov 1999,-,-,-,"6519-1,",-,6519/1234/1999(08),26 Aug 1998,25 Aug 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6519-1,"(947, '6519-1')"
114,6 5 2 1 - 1 - T A M A N   W A W A S A N,PEMBANGUNAN KARARJAYA SDN. BHD.,6521,6521-1/03-2009/295,18 Mar 2004,17 Mar 2009,0333449333,-,-,"6521-1,",SIAP DENGAN: CFO PENUH,6521-1/1005/2009(03),23 May 2008,17 Mar 2009,"RM 42,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,190,190,"63,000.00","81,900.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/6521-1,"(948, '6521-1')"
115,6 5 2 1 - 1 - T A M A N   W A W A S A N,PEMBANGUNAN KARARJAYA SDN. BHD.,6521,6521-1/03-2009/295,18 Mar 2004,17 Mar 2009,0333449333,-,-,"6521-1,",SIAP DENGAN: CFO PENUH,6521-1/1005/2009(03),23 May 2008,17 Mar 2009,"RM 42,000.00",0.00mps,RUMAH TERES,2,0,0,0,68,68,"168,800.00","252,800.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6521-1,"(948, '6521-1')"
116,6 5 2 1 - 1 - T A M A N   W A W A S A N,PEMBANGUNAN KARARJAYA SDN. BHD.,6521,6521-1/03-2009/295,18 Mar 2004,17 Mar 2009,0333449333,-,-,"6521-1,",SIAP DENGAN: CFO PENUH,6521-1/1005/2009(03),23 May 2008,17 Mar 2009,"RM 42,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,350,350,"42,000.00","44,100.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6521-1,"(948, '6521-1')"
117,6 5 2 1 - 1 - T A M A N   W A W A S A N,PEMBANGUNAN KARARJAYA SDN. BHD.,6521,6521-1/03-2009/295,18 Mar 2004,17 Mar 2009,0333449333,-,-,"6521-1,",SIAP DENGAN: CFO PENUH,6521-1/1005/2009(03),23 May 2008,17 Mar 2009,"RM 42,000.00",0.00mps,RUMAH TERES,1,0,0,0,12,12,"125,800.00","200,300.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/6521-1,"(948, '6521-1')"
118,6 5 2 3 - 1 - T A M A N   T I R O I   J A Y A,PANJI TIMOR SDN. BHD.,6523,6523/09-2002/884,03 Sep 1997,02 Sep 2002,-,-,-,"6523-1,",-,6523/518/1998(05),06 May 1997,05 May 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6523-1,"(949, '6523-1')"
119,6 5 2 3 - 2 - D E S A   F L O R A,PANJI TIMOR SDN. BHD.,6523,6523/09-2002/884,03 Sep 1997,02 Sep 2002,-,-,-,"6523-2,",-,6523/207/1998(02),19 Feb 1997,18 Feb 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6523-2,"(950, '6523-2')"
120,6 5 2 3 - 3 - D E S A   F L O R A,PANJI TIMOR SDN. BHD.,6523,6523/09-2002/884,03 Sep 1997,02 Sep 2002,-,-,-,"6523-3,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6523-3,"(951, '6523-3')"
121,6 5 2 3 - 4 - D E S A   D U R A N T A,PANJI TIMOR SDN. BHD.,6523,6523/09-2002/884,03 Sep 1997,02 Sep 2002,-,-,-,"6523-4,",-,6523/412/2001(03),21 Mar 2000,20 Mar 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6523-4,"(952, '6523-4')"
122,6 5 2 3 - 5 - T A M A N   B U K I T   C H E D A N G   F A S A   I I   ( 1 ),PANJI TIMOR SDN. BHD.,6523,6523/09-2002/884,03 Sep 1997,02 Sep 2002,-,-,-,"6523-5,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6523-5,"(953, '6523-5')"
123,6 5 2 5 - 1 - T A M A N   T A S I K   U T A M A,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-1,",-,6525/1032/1998(08),06 Aug 1997,05 Aug 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6525-1,"(954, '6525-1')"
124,"6 5 2 5 - 1 0 - T A M A N   T A S I K   U T A M A ,   A Y E R   K E R O H ,   M E L A K A   ( 9 D   &   9 C )",METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-10,",SIAP DENGAN: CFO PENUH,6525-10/671/2007(04),06 Apr 2006,05 Apr 2007,"RM 33,500.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,240,240,"47,500.00","63,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6525-10,"(963, '6525-10')"
125,"6 5 2 5 - 1 0 - T A M A N   T A S I K   U T A M A ,   A Y E R   K E R O H ,   M E L A K A   ( 9 D   &   9 C )",METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-10,",SIAP DENGAN: CFO PENUH,6525-10/671/2007(04),06 Apr 2006,05 Apr 2007,"RM 33,500.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,640,640,"33,500.00","33,500.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6525-10,"(963, '6525-10')"
126,"6 5 2 5 - 1 1 - T A M A N   T A S I K   U T A M A ,   A Y E R   K E R O H ,   M E L A K A   ( 1 3 B )",METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-11,",SIAP DENGAN: CFO PENUH,6525-11/374/2008(02),16 Feb 2007,15 Feb 2008,"RM 148,000.00",0.00mps,RUMAH KLUSTER,2,0,0,0,16,16,"148,000.00","207,500.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6525-11,"(964, '6525-11')"
127,"6 5 2 5 - 1 1 - T A M A N   T A S I K   U T A M A ,   A Y E R   K E R O H ,   M E L A K A   ( 1 3 B )",METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-11,",SIAP DENGAN: CFO PENUH,6525-11/374/2008(02),16 Feb 2007,15 Feb 2008,"RM 148,000.00",0.00mps,RUMAH KLUSTER,2,0,0,0,120,120,"148,000.00","207,500.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6525-11,"(964, '6525-11')"
128,"6 5 2 5 - 1 1 - T A M A N   T A S I K   U T A M A ,   A Y E R   K E R O H ,   M E L A K A   ( 1 3 B )",METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-11,",SIAP DENGAN: CFO PENUH,6525-11/374/2008(02),16 Feb 2007,15 Feb 2008,"RM 148,000.00",0.00mps,RUMAH KLUSTER,2,0,0,0,156,156,"170,600.00","234,300.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6525-11,"(964, '6525-11')"
129,"6 5 2 5 - 1 2 - T A M A N   T A S I K   U T A M A ,   A Y E R   K E R O H ,   M E L A K A   ( 1 5 B )",METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-12,",SIAP DENGAN: CFO PENUH,6525-12/1253/2007(05),28 Jun 2006,20 May 2007,"RM 108,000.00",0.00mps,RUMAH TERES,1,0,0,0,97,97,"108,000.00","160,915.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6525-12,"(965, '6525-12')"
130,"6 5 2 5 - 1 2 - T A M A N   T A S I K   U T A M A ,   A Y E R   K E R O H ,   M E L A K A   ( 1 5 B )",METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-12,",SIAP DENGAN: CFO PENUH,6525-12/1253/2007(05),28 Jun 2006,20 May 2007,"RM 108,000.00",0.00mps,RUMAH TERES,1,0,0,0,74,74,"108,000.00","160,915.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6525-12,"(965, '6525-12')"
131,"6 5 2 5 - 1 3 - T A M A N   T A S I K   U T A M A ,   A Y E R   K E R O H ,   M E L A K A ( 1 6 & 1 6 B )",METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-13,",SIAP DENGAN: CFO PENUH,6525-13/1229/2008(06),13 Jun 2007,12 Jun 2008,"RM 124,300.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,60,60,"294,300.00","504,500.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6525-13,"(916, '6525-13')"
132,"6 5 2 5 - 1 3 - T A M A N   T A S I K   U T A M A ,   A Y E R   K E R O H ,   M E L A K A ( 1 6 & 1 6 B )",METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-13,",SIAP DENGAN: CFO PENUH,6525-13/1229/2008(06),13 Jun 2007,12 Jun 2008,"RM 124,300.00",0.00mps,RUMAH TERES,1,0,0,0,23,23,"124,300.00","218,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6525-13,"(916, '6525-13')"
133,6 5 2 5 - 1 4 - T A M A N   T A S I K   U T A M A   1 7 A   &   1 7 B,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-14,",SIAP DENGAN: CCC PENUH,6525-14/32/2010(01),06 Jan 2009,05 Jan 2010,"RM 135,000.00",0.00mps,RUMAH TERES,1,0,0,0,54,54,"135,000.00","223,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6525-14,"(917, '6525-14')"
134,6 5 2 5 - 1 4 - T A M A N   T A S I K   U T A M A   1 7 A   &   1 7 B,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-14,",SIAP DENGAN: CCC PENUH,6525-14/32/2010(01),06 Jan 2009,05 Jan 2010,"RM 135,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,46,46,"255,000.00","400,500.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6525-14,"(917, '6525-14')"
135,"6 5 2 5 - 1 5 - T A M A N   T A S I K   U T A M A ,   A Y E R   K E R O H ,   M E L A K A   ( 1 8 A )",METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-15,",SIAP DENGAN: CCC PENUH,6525-15/999/2010(05),21 May 2009,20 May 2010,"RM 148,500.00",0.00mps,RUMAH TERES,1,0,0,0,76,76,"148,500.00","220,500.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6525-15,"(918, '6525-15')"
136,6 5 2 5 - 1 6 - T A M A N   T A S I K   U T A M A,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-16,",SIAP DENGAN: CCC PENUH,6525-16/11-2019/03166(P),28 Nov 2018,27 Nov 2019,"RM 107,000.00",0.00mps - 126.00mps,RUMAH PANGSA/KONDO,5,0,0,0,200,31,"107,000.00","139,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.270212, 102.279008""]",,https://teduh.kpkt.gov.my/project-swasta/6525-16,"(919, '6525-16')"
137,6 5 2 5 - 1 6 - T A M A N   T A S I K   U T A M A,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-16,",SIAP DENGAN: CCC PENUH,6525-16/11-2019/03166(P),28 Nov 2018,27 Nov 2019,"RM 107,000.00",0.00mps - 126.00mps,RUMAH TERES,1,0,0,120,48,45,"260,000.00","387,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.270212, 102.279008""]",,https://teduh.kpkt.gov.my/project-swasta/6525-16,"(919, '6525-16')"
138,6 5 2 5 - 1 6 - T A M A N   T A S I K   U T A M A,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-16,",SIAP DENGAN: CCC PENUH,6525-16/11-2019/03166(P),28 Nov 2018,27 Nov 2019,"RM 107,000.00",0.00mps - 126.00mps,RUMAH TERES,1,0,0,126,45,31,"260,000.00","447,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.270212, 102.279008""]",,https://teduh.kpkt.gov.my/project-swasta/6525-16,"(919, '6525-16')"
139,6 5 2 5 - 1 6 - T A M A N   T A S I K   U T A M A,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-16,",SIAP DENGAN: CCC PENUH,6525-16/11-2019/03166(P),28 Nov 2018,27 Nov 2019,"RM 107,000.00",0.00mps - 126.00mps,RUMAH TERES,2,0,0,126,48,46,"300,000.00","480,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.270212, 102.279008""]",,https://teduh.kpkt.gov.my/project-swasta/6525-16,"(919, '6525-16')"
140,6 5 2 5 - 1 7 - T A M A N   T A S I K   U T A M A,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-17,",PERMIT TELAH DIBATALKAN,-,-,-,"RM 480,000.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,54,54,"480,000.00","980,000.00",0.00,BELUM MULA,"[""2.281303, 102.285227""]",,https://teduh.kpkt.gov.my/project-swasta/6525-17,"(920, '6525-17')"
141,6 5 2 5 - 1 8 - M E T A C O R P   P R O P E R T I E S   S D N .   B H D .,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-18,",SIAP DENGAN: CCC PENUH,6525-18/10-2021/03401(P),25 Oct 2020,24 Oct 2021,"RM 500,000.00","1,595.00mps",RUMAH BERKEMBAR,1,0,0,"1,595",54,34,"500,000.00","630,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.280709, 102.284450""]",,https://teduh.kpkt.gov.my/project-swasta/6525-18,"(921, '6525-18')"
142,6 5 2 5 - 1 9 - T A M A N   T A S I K   U T A M A,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-19,",BELUM MULA,6525-19/12-2025/1342(N)-(L),20 Dec 2023,19 Dec 2025,"RM 270,000.00",89.63mps,RUMAH TERES,1,3,"2, 3",90,235,235,"270,000.00","378,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/6525-19,"(922, '6525-19')"
143,6 5 2 5 - 2 - T A M A N   T A S I K   U T A M A   F A S A   2,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-2,",-,6525/763/2001(05),15 May 2000,14 May 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6525-2,"(955, '6525-2')"
144,6 5 2 5 - 3 - T A M A N   T A S I K   U T A M A   -   F A S A   3 A,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-3,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6525-3,"(956, '6525-3')"
145,6 5 2 5 - 4 - T A M A N   T A S I K   U T A M A   F A S A   4 B,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-4,",-,6525/1506/2001(08),01 Sep 2000,31 Aug 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6525-4,"(957, '6525-4')"
146,6 5 2 5 - 5 - T A M A N   T A S I K   U T A M A   F A S A   5 B,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-5,",-,6525-5/613/2003(04),02 Apr 2002,01 Apr 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6525-5,"(958, '6525-5')"
147,6 5 2 5 - 6 - T A M A N   T A S I K   U T A M A   F A S A   5 A,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-6,",-,6525-6/614/2003(04),02 Apr 2002,01 Apr 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6525-6,"(959, '6525-6')"
148,6 5 2 5 - 7 - T A M A N   T A S I K   U T A M A   F A S A   6,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-7,",-,6525-7/1323/2003(06),17 Jun 2002,16 Jun 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6525-7,"(960, '6525-7')"
149,6 5 2 5 - 8 - T A M A N   T A S I K   U T A M A   F A S A   8 A,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-8,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6525-8,"(961, '6525-8')"
150,6 5 2 5 - 9 - T A M A N   T A S I K   U T A M A,METACORP PROPERTIES SDN. BHD.,6525,6525/12-2027/0536(A),20 Dec 2022,19 Dec 2027,062321128,hamidah.matsih@mtdgroup.com.my,www.mtdgroup.com,"6525-9,",-,6525-9/1918/2005(09),06 Oct 2004,19 Sep 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6525-9,"(962, '6525-9')"
151,6 5 2 6 - 1 - L O T   4 2 7,APPRETWIN (M) SDN. BHD.,6526,6526/01-2001/151,03 Jan 1999,02 Jan 2001,-,-,-,"6526-1,",-,6526/350/2000(03),11 Mar 1999,10 Mar 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6526-1,"(923, '6526-1')"
