,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
99,5 7 3 6 - 4 8 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-48,",SIAP DENGAN: CCC PENUH,5736-48/05-2019/01788(P),01 Jun 2018,31 May 2019,"RM 817,440.00",257.00mps,RUMAH TERES,2,0,0,257,95,30,"817,440.00","1,894,061.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384830, 103.363890""]",,https://teduh.kpkt.gov.my/project-swasta/5736-48,"(3119, '5736-48')"
100,5 7 3 6 - 4 9 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-49,",SIAP DENGAN: CCC PENUH,5736-49/12-2021/03703(P),24 Dec 2020,23 Dec 2021,"RM 1,228,656.00",267.12mps,RUMAH KLUSTER,2,0,0,267,16,3,"1,228,656.00","1,378,819.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384830, 103.363890""]",,https://teduh.kpkt.gov.my/project-swasta/5736-49,"(3120, '5736-49')"
101,5 7 3 6 - 5 - P E R M A I P U R A   ' D 1 ',GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-5,",-,5736/570/2001(04),18 Apr 2000,17 Apr 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5736-5,"(3176, '5736-5')"
102,5 7 3 6 - 5 0 - B A N D A R   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-50,",SIAP DENGAN: CCC PENUH,5736-50/12-2019/03267(P),29 Dec 2018,28 Dec 2019,"RM 538,000.00",220.36mps,RUMAH TERES,2,0,0,220,32,4,"538,000.00","680,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.849495, 103.028755""]",,https://teduh.kpkt.gov.my/project-swasta/5736-50,"(3121, '5736-50')"
103,5 7 3 6 - 5 1 - B A N D A R   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-51,",SIAP DENGAN: CCC PENUH,5736-51/01-2020/01234(P),24 Jan 2019,23 Jan 2020,"RM 817,440.00",216.74mps,RUMAH TERES,2,0,0,217,98,38,"817,440.00","1,246,323.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.134279, 103.363890""]",,https://teduh.kpkt.gov.my/project-swasta/5736-51,"(3122, '5736-51')"
104,5 7 3 6 - 5 2 - B A N D A R   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-52,",SIAP DENGAN: CCC PENUH,5736-52/07-2020/0596(P),04 Jul 2018,03 Jul 2020,"RM 661,595.00",194.34mps,RUMAH TERES,2,0,0,194,90,2,"661,595.00","1,158,062.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.620839, 103.611650""]",,https://teduh.kpkt.gov.my/project-swasta/5736-52,"(3123, '5736-52')"
105,5 7 3 6 - 5 3 - B A N D A R   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-53,",SIAP DENGAN: CCC PENUH,5736-53/08-2020/0700(P),03 Aug 2018,02 Aug 2020,"RM 517,270.00","2,230.00mps - 3,185.00mps",RUMAH BERKEMBAR,1,0,0,"2,230",14,0,"692,070.00","756,677.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.649808, 103.611232""]",,https://teduh.kpkt.gov.my/project-swasta/5736-53,"(3124, '5736-53')"
106,5 7 3 6 - 5 3 - B A N D A R   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-53,",SIAP DENGAN: CCC PENUH,5736-53/08-2020/0700(P),03 Aug 2018,02 Aug 2020,"RM 517,270.00","2,230.00mps - 3,185.00mps",RUMAH TERES,1,0,0,"3,185",20,0,"517,270.00","725,270.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.649808, 103.611232""]",,https://teduh.kpkt.gov.my/project-swasta/5736-53,"(3124, '5736-53')"
107,5 7 3 6 - 5 4 - B A N D A R   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-54,",SIAP DENGAN: CCC PENUH,5736-54/08-2020/0790(P),31 Aug 2018,30 Aug 2020,"RM 520,300.00",220.36mps,RUMAH TERES,2,0,0,220,40,20,"520,300.00","686,180.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.510900, 103.013080""]",,https://teduh.kpkt.gov.my/project-swasta/5736-54,"(3125, '5736-54')"
108,5 7 3 6 - 5 5 - B A N D A R   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-55,",SIAP DENGAN: CCC PENUH,5736-55/12-2021/03674(P),19 Dec 2020,18 Dec 2021,"RM 1,014,656.00",209.41mps - 261.26mps,RUMAH SESEBUAH,2,0,0,250,2,0,"1,346,650.00","1,363,106.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384830, 103.363890""]",,https://teduh.kpkt.gov.my/project-swasta/5736-55,"(3126, '5736-55')"
109,5 7 3 6 - 5 5 - B A N D A R   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-55,",SIAP DENGAN: CCC PENUH,5736-55/12-2021/03674(P),19 Dec 2020,18 Dec 2021,"RM 1,014,656.00",209.41mps - 261.26mps,RUMAH KLUSTER,2,0,0,209,44,14,"1,014,656.00","1,232,995.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384830, 103.363890""]",,https://teduh.kpkt.gov.my/project-swasta/5736-55,"(3126, '5736-55')"
110,5 7 3 6 - 5 5 - B A N D A R   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-55,",SIAP DENGAN: CCC PENUH,5736-55/12-2021/03674(P),19 Dec 2020,18 Dec 2021,"RM 1,014,656.00",209.41mps - 261.26mps,RUMAH KLUSTER,2,0,0,261,12,6,"1,082,150.00","1,228,740.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384830, 103.363890""]",,https://teduh.kpkt.gov.my/project-swasta/5736-55,"(3126, '5736-55')"
111,5 7 3 6 - 5 5 - B A N D A R   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-55,",SIAP DENGAN: CCC PENUH,5736-55/12-2021/03674(P),19 Dec 2020,18 Dec 2021,"RM 1,014,656.00",209.41mps - 261.26mps,RUMAH SESEBUAH,2,0,0,231,2,0,"1,267,300.00","1,313,461.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384830, 103.363890""]",,https://teduh.kpkt.gov.my/project-swasta/5736-55,"(3126, '5736-55')"
112,5 7 3 6 - 5 6 - B A N D A R   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-56,",SIAP DENGAN: CCC PENUH,5736-56/09-2021/0846(P),19 Sep 2019,18 Sep 2021,"RM 1,499,600.00",258.23mps,RUMAH BERKEMBAR,2,0,0,258,6,0,"1,499,600.00","1,734,810.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384830, 103.363890""]",,https://teduh.kpkt.gov.my/project-swasta/5736-56,"(3127, '5736-56')"
113,5 7 3 6 - 5 7 - B A N D A R   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-57,",SIAP DENGAN: CCC PENUH,5736-57/11-2022/0752(P),06 Nov 2020,05 Nov 2022,"RM 579,600.00","1,200.00mps",RUMAH TERES,2,0,0,"1,200",160,26,"579,600.00","1,006,641.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.647907, 103.600015""]",,https://teduh.kpkt.gov.my/project-swasta/5736-57,"(3128, '5736-57')"
114,5 7 3 6 - 5 8 - B A N D A R   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-58,",SIAP DENGAN: CCC PENUH,5736-58/01-2023/61(P),26 Jan 2021,25 Jan 2023,"RM 848,861.00",139.84mps - 239.52mps,RUMAH SESEBUAH,2,0,0,240,10,2,"1,046,500.00","1,240,275.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.650708, 103.609434""]",,https://teduh.kpkt.gov.my/project-swasta/5736-58,"(3129, '5736-58')"
115,5 7 3 6 - 5 8 - B A N D A R   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-58,",SIAP DENGAN: CCC PENUH,5736-58/01-2023/61(P),26 Jan 2021,25 Jan 2023,"RM 848,861.00",139.84mps - 239.52mps,RUMAH SESEBUAH,2,0,0,240,4,0,"1,024,650.00","1,105,150.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.650708, 103.609434""]",,https://teduh.kpkt.gov.my/project-swasta/5736-58,"(3129, '5736-58')"
116,5 7 3 6 - 5 8 - B A N D A R   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-58,",SIAP DENGAN: CCC PENUH,5736-58/01-2023/61(P),26 Jan 2021,25 Jan 2023,"RM 848,861.00",139.84mps - 239.52mps,RUMAH BERKEMBAR,1,0,0,140,2,1,"848,861.00","894,470.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.650708, 103.609434""]",,https://teduh.kpkt.gov.my/project-swasta/5736-58,"(3129, '5736-58')"
117,5 7 3 6 - 5 9 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-59,",SIAP DENGAN: CCC PENUH,5736-59/06-2023/0530(P),26 Jun 2021,25 Jun 2023,"RM 901,600.00",237.55mps,RUMAH SESEBUAH,2,0,0,238,14,4,"901,600.00","1,018,992.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.850900, 103.026330""]",,https://teduh.kpkt.gov.my/project-swasta/5736-59,"(3130, '5736-59')"
118,5 7 3 6 - 6 - P E R M A I P U R A   ' D 2 ',GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-6,",-,5736/1495/2001(08),30 Aug 2000,29 Aug 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5736-6,"(3177, '5736-6')"
119,5 7 3 6 - 6 0 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-60,",SIAP DENGAN: CCC PENUH,5736-60/09-2023/0696(P),30 Sep 2021,29 Sep 2023,"RM 931,500.00",223.90mps,RUMAH BERKEMBAR,2,0,0,224,16,4,"931,500.00","1,057,436.50",100.00,SIAP DENGAN: CCC PENUH,"[""1.850400, 103.026330""]",,https://teduh.kpkt.gov.my/project-swasta/5736-60,"(3131, '5736-60')"
120,5 7 3 6 - 6 1 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-61,",BERJALAN LANCAR,5736-61/10-2024/0252(A)-(L),21 Oct 2022,20 Oct 2024,"RM 571,690.00",162.83mps - 171.01mps,RUMAH TERES,2,4,3,163 - 171,83,1,"571,690.00","770,280.00",72.47,BERJALAN LANCAR,"[""1.646628, 103.593114""]",,https://teduh.kpkt.gov.my/project-swasta/5736-61,"(3132, '5736-61')"
121,5 7 3 6 - 6 2 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-62,",BERJALAN LANCAR,5736-62/01-2025/0084(N)-(L),27 Jan 2023,26 Jan 2025,"RM 631,720.00",192.69mps - 197.16mps,RUMAH TERES,2,0,0,193 - 197,100,24,"631,720.00","1,006,510.00",53.50,BERJALAN LANCAR,"[""1.647732, 103.612142""]",,https://teduh.kpkt.gov.my/project-swasta/5736-62,"(3133, '5736-62')"
122,5 7 3 6 - 6 3 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-63,",BERJALAN LANCAR,5736-63/11-2025/1271(N)-(L),24 Nov 2023,23 Nov 2025,"RM 744,800.00",185.71mps,RUMAH TERES,2,0,0,186,51,21,"744,800.00","1,116,600.00",30.78,BERJALAN LANCAR,"[""1.646946, 103.602439""]",,https://teduh.kpkt.gov.my/project-swasta/5736-63,"(3134, '5736-63')"
123,5 7 3 6 - 6 4 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-64,",BERJALAN LANCAR,5736-64/11-2025/1270(N)-(L),24 Nov 2023,23 Nov 2025,"RM 1,071,000.00",238.01mps - 282.88mps,RUMAH KLUSTER,2,0,0,238,18,7,"1,071,000.00","1,300,100.00",5.00,BERJALAN LANCAR,"[""1.646900, 103.600000""]",,https://teduh.kpkt.gov.my/project-swasta/5736-64,"(3135, '5736-64')"
124,5 7 3 6 - 6 4 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-64,",BERJALAN LANCAR,5736-64/11-2025/1270(N)-(L),24 Nov 2023,23 Nov 2025,"RM 1,071,000.00",238.01mps - 282.88mps,RUMAH BERKEMBAR,2,0,0,238,8,3,"1,374,000.00","1,516,670.00",20.00,BERJALAN LANCAR,"[""1.646900, 103.600000""]",,https://teduh.kpkt.gov.my/project-swasta/5736-64,"(3135, '5736-64')"
125,5 7 3 6 - 6 4 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-64,",BERJALAN LANCAR,5736-64/11-2025/1270(N)-(L),24 Nov 2023,23 Nov 2025,"RM 1,071,000.00",238.01mps - 282.88mps,RUMAH KLUSTER,3,0,0,283,18,8,"1,141,720.00","1,382,230.00",5.00,BERJALAN LANCAR,"[""1.646900, 103.600000""]",,https://teduh.kpkt.gov.my/project-swasta/5736-64,"(3135, '5736-64')"
126,5 7 3 6 - 6 4 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-64,",BERJALAN LANCAR,5736-64/11-2025/1270(N)-(L),24 Nov 2023,23 Nov 2025,"RM 1,071,000.00",238.01mps - 282.88mps,RUMAH BERKEMBAR,3,0,0,283,6,4,"1,553,980.00","1,679,260.00",5.00,BERJALAN LANCAR,"[""1.646900, 103.600000""]",,https://teduh.kpkt.gov.my/project-swasta/5736-64,"(3135, '5736-64')"
127,5 7 3 6 - 7 - P E R M A I P U R A   ' E 1 ',GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-7,",-,5736/1496/2001(08),30 Aug 2000,29 Aug 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5736-7,"(3178, '5736-7')"
128,5 7 3 6 - 8 - P E R M A I P U R A   ' C 2 ',GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-8,",-,5736/1730/1998(12),18 Dec 1997,17 Dec 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5736-8,"(3179, '5736-8')"
129,5 7 3 6 - 9 - P E R M A I P U R A   ' E 2 ',GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-9,",-,5736/1497/2001(08),30 Aug 2000,29 Aug 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5736-9,"(3180, '5736-9')"
130,5 7 4 0 - 1 - T A M A N   S A T E L I T   F A S A   3,MESTIKON SDN. BHD.,5740,5740/10-2001/162,06 Oct 1998,05 Oct 2001,-,-,-,"5740-1,",-,5740/378/2000(03),16 Mar 1999,15 Mar 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5740-1,"(3136, '5740-1')"
131,5 7 4 2 - 1 - K E M E N S A H   H E I G H T S,HARPLE REALTY DEVT. (M) SDN. BHD.,5742,5742/10-2004/217,26 Oct 2001,25 Oct 2004,-,-,-,"5742-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5742-1,"(3137, '5742-1')"
132,5 7 4 2 - 2 - K O N D O M I N I U M   P R I M U L A,HARPLE REALTY DEVT. (M) SDN. BHD.,5742,5742/10-2004/217,26 Oct 2001,25 Oct 2004,-,-,-,"5742-2,",-,5742-2/317/2003(02),21 Feb 2002,20 Feb 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5742-2,"(3138, '5742-2')"
133,5 7 4 4 - 1 - X X X,HOE GUAN DEVELOPMENT SDN. BHD.,5744,5744/07-2004/756,09 Jul 2001,08 Jul 2004,-,-,-,"5744-1,",-,5744/1206/1994(10),26 Oct 1993,25 Oct 1994,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5744-1,"(3139, '5744-1')"
134,5 7 4 4 - 2 - T A M A N   W I R A,HOE GUAN DEVELOPMENT SDN. BHD.,5744,5744/07-2004/756,09 Jul 2001,08 Jul 2004,-,-,-,"5744-2,",-,5744/924/1998(07),22 Jul 1997,21 Jul 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5744-2,"(3140, '5744-2')"
135,5 7 5 0 - 2 - T A M A N   K A N D I S   P E R M A I,PERMODALAN NEGERI SELANGOR BERHAD,5750,5750/06-2025/1292(A),04 Jun 2022,03 Jun 2025,0356501700,sitinorain@pnsb.com.my,pnsb.com.my,"5750-2,",-,5750/1505/1997(12),09 Dec 1996,08 Dec 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5750-2,"(3100, '5750-2')"
136,5 7 5 0 - 3 - T A M A N   H A R M O N I,PERMODALAN NEGERI SELANGOR BERHAD,5750,5750/06-2025/1292(A),04 Jun 2022,03 Jun 2025,0356501700,sitinorain@pnsb.com.my,pnsb.com.my,"5750-3,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5750-3,"(3101, '5750-3')"
137,5 7 5 0 - 4 - P R O J E K   P E R U M A H A N   K O S   R E N D A H   D A N   S E D E R H A N A,PERMODALAN NEGERI SELANGOR BERHAD,5750,5750/06-2025/1292(A),04 Jun 2022,03 Jun 2025,0356501700,sitinorain@pnsb.com.my,pnsb.com.my,"5750-4,",BERJALAN LANCAR,5750-4/06-2024/0906(R)-(S),04 Jun 2023,03 Jun 2024,"RM 35,000.00",0.00mps - 63.99mps,RUMAH KEDAI (H),1,0,0,0,8,2,"120,000.00","120,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.252666, 101.686094""]",,https://teduh.kpkt.gov.my/project-swasta/5750-4,"(3102, '5750-4')"
138,5 7 5 0 - 4 - P R O J E K   P E R U M A H A N   K O S   R E N D A H   D A N   S E D E R H A N A,PERMODALAN NEGERI SELANGOR BERHAD,5750,5750/06-2025/1292(A),04 Jun 2022,03 Jun 2025,0356501700,sitinorain@pnsb.com.my,pnsb.com.my,"5750-4,",BERJALAN LANCAR,5750-4/06-2024/0906(R)-(S),04 Jun 2023,03 Jun 2024,"RM 35,000.00",0.00mps - 63.99mps,RUMAH PANGSA/KONDO,10,3,"2, 3",0,340,39,"185,000.00","185,000.00",37.47,BERJALAN LANCAR,"[""3.252666, 101.686094""]",,https://teduh.kpkt.gov.my/project-swasta/5750-4,"(3102, '5750-4')"
139,5 7 5 0 - 4 - P R O J E K   P E R U M A H A N   K O S   R E N D A H   D A N   S E D E R H A N A,PERMODALAN NEGERI SELANGOR BERHAD,5750,5750/06-2025/1292(A),04 Jun 2022,03 Jun 2025,0356501700,sitinorain@pnsb.com.my,pnsb.com.my,"5750-4,",BERJALAN LANCAR,5750-4/06-2024/0906(R)-(S),04 Jun 2023,03 Jun 2024,"RM 35,000.00",0.00mps - 63.99mps,RUMAH PANGSA/KONDO,10,0,0,0 - 64,180,8,"35,000.00","42,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.252666, 101.686094""]",,https://teduh.kpkt.gov.my/project-swasta/5750-4,"(3102, '5750-4')"
140,5 7 5 1 - 1 - T A M A N   P U N C A K   T E M P L E R,CERGAS TEGAS SDN. BHD.,5751,5751-1/01-2005/361,24 Jan 2002,23 Jan 2005,-,-,-,"5751-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5751-1,"(3103, '5751-1')"
141,5 7 5 1 - 2 - T A M A N   P U N C A K   T E M P L E R,CERGAS TEGAS SDN. BHD.,5751,5751-1/01-2005/361,24 Jan 2002,23 Jan 2005,-,-,-,"5751-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5751-2,"(3104, '5751-2')"
142,5 7 5 1 - 3 - T A M A N   P U N C A K   T E M P L E R,CERGAS TEGAS SDN. BHD.,5751,5751-1/01-2005/361,24 Jan 2002,23 Jan 2005,-,-,-,"5751-3,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5751-3,"(3105, '5751-3')"
143,5 7 5 2 - 1 - T A M A N   B U K I T   M I N Y A K,STANDALUX SDN. BHD.,5752,5752/02-1998/173,20 Feb 1994,19 Feb 1998,-,-,-,"5752-1,",-,5752/1333/1997(11),15 Nov 1996,14 Nov 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5752-1,"(3106, '5752-1')"
144,5 7 5 3 - 1 - T A M A N   M U L I A   1   I N D A H,NANYANG UNION SDN. BHD.,5753,5753/10-1996/607,16 Oct 1993,15 Oct 1996,-,-,-,"5753-1,",-,5753/1136/1994(10),16 Oct 1993,15 Oct 1994,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5753-1,"(3107, '5753-1')"
145,5 7 5 3 - 2 - T A N J U N G   G E M U K,NANYANG UNION SDN. BHD.,5753,5753/10-1996/607,16 Oct 1993,15 Oct 1996,-,-,-,"5753-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5753-2,"(3108, '5753-2')"
146,5 7 5 5 - 1 - T A M A N   K A N T H A N   B A R U,TAMAN MUTIARA SDN. BHD.,5755,5755-8/05-2008/75,22 May 2005,21 May 2008,053211634,tmsb@tm.net.my,-,"5755-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5755-1,"(3109, '5755-1')"
147,5 7 5 5 - 2 - T A M A N   M A Y A N G,TAMAN MUTIARA SDN. BHD.,5755,5755-8/05-2008/75,22 May 2005,21 May 2008,053211634,tmsb@tm.net.my,-,"5755-2,",-,5755/1024/1998(08),05 Aug 1997,04 Aug 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5755-2,"(3110, '5755-2')"
148,5 7 5 5 - 3 - P E N G K A L A N   G E R B A N G   M U T I A R A   F A S A   1 .,TAMAN MUTIARA SDN. BHD.,5755,5755-8/05-2008/75,22 May 2005,21 May 2008,053211634,tmsb@tm.net.my,-,"5755-3,",-,5755/607/2000(05),04 May 1999,03 May 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5755-3,"(3111, '5755-3')"
149,5 7 5 5 - 4 - T A M A N   K E N A N G A   F A S A   1,TAMAN MUTIARA SDN. BHD.,5755,5755-8/05-2008/75,22 May 2005,21 May 2008,053211634,tmsb@tm.net.my,-,"5755-4,",-,5755/900/1999(06),01 Jul 1998,30 Jun 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5755-4,"(3112, '5755-4')"
150,5 7 5 5 - 5 - T A M A N   D A M A I,TAMAN MUTIARA SDN. BHD.,5755,5755-8/05-2008/75,22 May 2005,21 May 2008,053211634,tmsb@tm.net.my,-,"5755-5,",-,5755/1020/1999(07),31 Jul 1998,30 Jul 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5755-5,"(3113, '5755-5')"
