,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
112,5 9 1 1 - 2 6 - A U S T I N   P E R D A N A,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-26,",SIAP DENGAN: CFO PENUH,5911-26/561/2011(04),14 Apr 2010,13 Apr 2011,"RM 35,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,185,185,"35,000.00","35,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5911-26,"(2701, '5911-26')"
113,5 9 1 1 - 2 7 - T A M A N   S R I   P U L A I   P E R D A N A,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-27,",SIAP DENGAN: CFO PENUH,5911-27/89/2009(01),17 Jan 2008,16 Jan 2009,"RM 298,800.00",0.00mps,RUMAH TERES,2,0,0,0,141,141,"298,800.00","438,765.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5911-27,"(2702, '5911-27')"
114,5 9 1 1 - 2 8 - S R I   P U L A I   P E R D A N A   2,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-28,",SIAP DENGAN: CCC PENUH,5911-28/07-2014/0642(P),22 Jul 2013,21 Jul 2014,"RM 297,600.00",0.00mps,RUMAH TERES,2,0,0,0,129,0,"333,600.00","547,296.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.565100, 103.597898""]",,https://teduh.kpkt.gov.my/project-swasta/5911-28,"(2703, '5911-28')"
115,5 9 1 1 - 2 8 - S R I   P U L A I   P E R D A N A   2,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-28,",SIAP DENGAN: CCC PENUH,5911-28/07-2014/0642(P),22 Jul 2013,21 Jul 2014,"RM 297,600.00",0.00mps,RUMAH KLUSTER,2,0,0,0,50,0,"442,200.00","550,368.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.565100, 103.597898""]",,https://teduh.kpkt.gov.my/project-swasta/5911-28,"(2703, '5911-28')"
116,5 9 1 1 - 2 8 - S R I   P U L A I   P E R D A N A   2,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-28,",SIAP DENGAN: CCC PENUH,5911-28/07-2014/0642(P),22 Jul 2013,21 Jul 2014,"RM 297,600.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,6,2,"715,000.00","804,924.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.565100, 103.597898""]",,https://teduh.kpkt.gov.my/project-swasta/5911-28,"(2703, '5911-28')"
117,5 9 1 1 - 2 8 - S R I   P U L A I   P E R D A N A   2,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-28,",SIAP DENGAN: CCC PENUH,5911-28/07-2014/0642(P),22 Jul 2013,21 Jul 2014,"RM 297,600.00",0.00mps,RUMAH TERES,2,0,0,0,110,0,"297,600.00","435,888.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.565100, 103.597898""]",,https://teduh.kpkt.gov.my/project-swasta/5911-28,"(2703, '5911-28')"
118,5 9 1 1 - 2 8 - S R I   P U L A I   P E R D A N A   2,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-28,",SIAP DENGAN: CCC PENUH,5911-28/07-2014/0642(P),22 Jul 2013,21 Jul 2014,"RM 297,600.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,8,3,"480,000.00","780,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.565100, 103.597898""]",,https://teduh.kpkt.gov.my/project-swasta/5911-28,"(2703, '5911-28')"
119,5 9 1 1 - 2 8 - S R I   P U L A I   P E R D A N A   2,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-28,",SIAP DENGAN: CCC PENUH,5911-28/07-2014/0642(P),22 Jul 2013,21 Jul 2014,"RM 297,600.00",0.00mps,RUMAH TERES,2,0,0,0,110,0,"381,600.00","510,864.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.565100, 103.597898""]",,https://teduh.kpkt.gov.my/project-swasta/5911-28,"(2703, '5911-28')"
120,5 9 1 1 - 2 8 - S R I   P U L A I   P E R D A N A   2,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-28,",SIAP DENGAN: CCC PENUH,5911-28/07-2014/0642(P),22 Jul 2013,21 Jul 2014,"RM 297,600.00",0.00mps,RUMAH KLUSTER,2,0,0,0,46,0,"447,600.00","559,872.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.565100, 103.597898""]",,https://teduh.kpkt.gov.my/project-swasta/5911-28,"(2703, '5911-28')"
121,5 9 1 1 - 2 9 - M A H   S I N G   P R O P E R T I E S   S D N   B H D,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-29,",SIAP DENGAN: CFO PENUH,5911-29/07-2015/02053(P),22 Jul 2014,21 Jul 2015,"RM 286,886.00",658.00mps,PANGSAPURI SERVIS,21,0,0,658,460,32,"286,886.00","671,857.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.549055, 103.786515""]",,https://teduh.kpkt.gov.my/project-swasta/5911-29,"(2704, '5911-29')"
122,5 9 1 1 - 3 - M U T I A R A   S U B A N G,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-3,",-,5911/1039/2000(08),03 Aug 1999,02 Aug 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-3,"(2728, '5911-3')"
123,5 9 1 1 - 3 0 - S R I   P U L A I   P E R D A N A   2,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-30,",SIAP DENGAN: CCC PENUH,5911-30/09-2015/0563(P),05 Sep 2013,04 Sep 2015,"RM 528,679.00",247.87mps - 253.72mps,RUMAH BERKEMBAR,2,0,0,254,10,1,"920,400.00","1,119,964.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.565100, 103.597898""]",,https://teduh.kpkt.gov.my/project-swasta/5911-30,"(2705, '5911-30')"
124,5 9 1 1 - 3 0 - S R I   P U L A I   P E R D A N A   2,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-30,",SIAP DENGAN: CCC PENUH,5911-30/09-2015/0563(P),05 Sep 2013,04 Sep 2015,"RM 528,679.00",247.87mps - 253.72mps,RUMAH KLUSTER,2,0,0,248,52,0,"528,679.00","942,137.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.565100, 103.597898""]",,https://teduh.kpkt.gov.my/project-swasta/5911-30,"(2705, '5911-30')"
125,5 9 1 1 - 3 1 - M   O S C A R,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-31,",BERJALAN LANCAR,5911-31/09-2024/1444(R)-(S),27 Sep 2023,26 Sep 2024,"RM 440,440.00",0.00mps - 83.12mps,PANGSAPURI SERVIS,38,0,0,0 - 83,432,74,"440,440.00","1,100,000.00",94.65,BERJALAN LANCAR,"[""3.081000, 101.690000""]",,https://teduh.kpkt.gov.my/project-swasta/5911-31,"(2706, '5911-31')"
126,5 9 1 1 - 3 1 - M   O S C A R,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-31,",BERJALAN LANCAR,5911-31/09-2024/1444(R)-(S),27 Sep 2023,26 Sep 2024,"RM 440,440.00",0.00mps - 83.12mps,PANGSAPURI SERVIS,39,0,0,0 - 83,478,185,"475,200.00","1,294,800.00",91.54,BERJALAN LANCAR,"[""3.081000, 101.690000""]",,https://teduh.kpkt.gov.my/project-swasta/5911-31,"(2706, '5911-31')"
127,5 9 1 1 - 4 - M U T I A R A   S U B A N G   A P A R T M E N T   F A S A   1,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-4,",-,5911/423/2002(03),16 Mar 2001,15 Mar 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-4,"(2729, '5911-4')"
128,5 9 1 1 - 5 - M U T I A R A   S U B A N G   A P A R T M E N T   F A S A   2,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-5,",-,5911/424/2002(03),16 Mar 2001,15 Mar 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-5,"(2730, '5911-5')"
129,5 9 1 1 - 6 - B A N D A R   P I N G G I R A N   S U B A N G   -   A P T .   U T A R I D,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-6,",-,5911-6/1891/2004(09),02 Sep 2003,01 Sep 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-6,"(2731, '5911-6')"
130,5 9 1 1 - 7 - T A M A N   S R I   P U L A I   P E R D A N A     F A S A   1   &   2     B I D A N G   A 1,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-7,",-,5911-7/1943/2003(09),29 Sep 2002,28 Sep 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-7,"(2732, '5911-7')"
131,5 9 1 1 - 8 - T A M A N   S R I   P U L A I   P E R D A N A     F A S A   1   B I D A N G   A 2,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-8,",-,5911-8/1944/2003(09),29 Sep 2002,28 Sep 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-8,"(2733, '5911-8')"
132,5 9 1 1 - 9 - T A M A N   S R I   P U L A I   P E R D A N A     F A S A   3   B I D A N G   A 3,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-9,",-,5911-9/1945/2003(09),29 Sep 2002,28 Sep 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-9,"(2734, '5911-9')"
133,5 9 1 2 - 1 - T A M A N   B U K I T   K I N R A R A,PUNCA RAHMAT SDN. BHD.,5912,5912/09-2005/982,11 Sep 2000,10 Sep 2005,-,-,-,"5912-1,",-,5912/1670/2000(11),25 Nov 1999,24 Nov 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5912-1,"(2707, '5912-1')"
134,5 9 1 3 - 1 - T A M A N   K I A R A,MARKROYAL CORPORATION SDN. BHD.,5913,5913-1/02-2008/1017,06 Feb 2005,05 Feb 2008,-,-,-,"5913-1,",-,5913-1/1876/2006(08),08 Aug 2005,07 Aug 2006,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5913-1,"(2708, '5913-1')"
135,5 9 1 3 - 2 - X X X,MARKROYAL CORPORATION SDN. BHD.,5913,5913-1/02-2008/1017,06 Feb 2005,05 Feb 2008,-,-,-,"5913-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5913-2,"(2709, '5913-2')"
136,5 9 1 3 - 3 - X X X,MARKROYAL CORPORATION SDN. BHD.,5913,5913-1/02-2008/1017,06 Feb 2005,05 Feb 2008,-,-,-,"5913-3,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5913-3,"(2710, '5913-3')"
137,5 9 1 4 - 1 - D U T A   R I A,CHALPEAK (M) SDN. BHD.,5914,5914/07-1999/504,14 Jul 1994,13 Jul 1999,-,-,-,"5914-1,",-,5914/201/1998(02),18 Feb 1997,17 Feb 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5914-1,"(2711, '5914-1')"
138,5 9 1 5 - 1 - T A M A N   P I N A N G   J A Y A,REKABINA UTARA SDN. BHD.,5915,5915-3/03-2020/01725(L),18 Mar 2019,17 Mar 2020,-,-,-,"5915-1,",SIAP DENGAN: CFO PENUH,5915-1/2428/2006(10),18 Oct 2005,17 Oct 2006,"RM 127,515.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,1,0,"203,296.00","203,296.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5915-1,"(2712, '5915-1')"
139,5 9 1 5 - 1 - T A M A N   P I N A N G   J A Y A,REKABINA UTARA SDN. BHD.,5915,5915-3/03-2020/01725(L),18 Mar 2019,17 Mar 2020,-,-,-,"5915-1,",SIAP DENGAN: CFO PENUH,5915-1/2428/2006(10),18 Oct 2005,17 Oct 2006,"RM 127,515.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,28,11,"127,515.00","173,397.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5915-1,"(2712, '5915-1')"
140,5 9 1 5 - 2 - T A M A N   S E R I   N A K A,REKABINA UTARA SDN. BHD.,5915,5915-3/03-2020/01725(L),18 Mar 2019,17 Mar 2020,-,-,-,"5915-2,",SIAP DENGAN: CCC PENUH,5915-2/822/2012(10),16 Apr 2012,04 Oct 2012,"RM 90,710.00",0.00mps,RUMAH TERES,1,0,0,0,21,9,"90,710.00","105,830.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5915-2,"(2713, '5915-2')"
141,5 9 1 5 - 3 - T A M A N   J U W A I R Y A H,REKABINA UTARA SDN. BHD.,5915,5915-3/03-2020/01725(L),18 Mar 2019,17 Mar 2020,-,-,-,"5915-3,",SIAP DENGAN: CCC PENUH,5915-3/08-2018/02224(P),28 Aug 2017,27 Aug 2018,"RM 318,396.00",133.00mps,RUMAH SESEBUAH,1,0,0,133,23,7,"318,396.00","397,405.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.431324, 100.384620""]",,https://teduh.kpkt.gov.my/project-swasta/5915-3,"(2714, '5915-3')"
142,5 9 1 6 - 1 - S U T E R A M A S,WISTANA PROPERTIES SDN. BHD.,5916,5916/08-1999/552,02 Aug 1994,01 Aug 1999,-,-,-,"5916-1,",-,5916/1638/1997(12),27 Dec 1996,26 Dec 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5916-1,"(2715, '5916-1')"
