,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
91,1 9 3 1 3 - 1 - S K Y M E R I D I E N,SKYMERIDIEN DEVELOPMENT SDN. BHD.,19313,19313/03-2026/0217(R),03 Mar 2023,02 Mar 2026,-,stephnsm@skyworld.my,-,"19313-1,",SIAP DENGAN: CCC PENUH,19313-1/03-2023/01476(P),03 Mar 2022,02 Mar 2023,"RM 319,608.00",88.44mps - 91.41mps,PANGSAPURI SERVIS,30,0,0,91,414,61,"319,608.00","1,183,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.188840, 101.693880""]",,https://teduh.kpkt.gov.my/project-swasta/19313-1,"(24, '19313-1')"
92,1 9 3 1 3 - 1 - S K Y M E R I D I E N,SKYMERIDIEN DEVELOPMENT SDN. BHD.,19313,19313/03-2026/0217(R),03 Mar 2023,02 Mar 2026,-,stephnsm@skyworld.my,-,"19313-1,",SIAP DENGAN: CCC PENUH,19313-1/03-2023/01476(P),03 Mar 2022,02 Mar 2023,"RM 319,608.00",88.44mps - 91.41mps,PANGSAPURI SERVIS,31,0,0,88,366,58,"593,600.00","1,296,400.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.188840, 101.693880""]",,https://teduh.kpkt.gov.my/project-swasta/19313-1,"(24, '19313-1')"
93,1 9 3 1 4 - 1 - R E S I D E N S I   S E R I   S E R I N D I T,POTENSI LESTARI SDN. BHD.,19314,19314/03-2026/0476(A),03 Mar 2023,02 Mar 2026,0379322000,celeste.tan@setiaawan.com,-,"19314-1,",SAKIT,19314-1/03-2024/0516(A)-(S),03 Mar 2023,02 Mar 2024,"RM 209,600.00",0.00mps - 80.45mps,RUMAH PANGSA/KONDO,31,"3, 4","1, 2, 4",80,538,143,"209,600.00","400,000.00",36.71,SAKIT,"[""2.199310, 102.267130""]",,https://teduh.kpkt.gov.my/project-swasta/19314-1,"(25, '19314-1')"
94,1 9 3 1 4 - 1 - R E S I D E N S I   S E R I   S E R I N D I T,POTENSI LESTARI SDN. BHD.,19314,19314/03-2026/0476(A),03 Mar 2023,02 Mar 2026,0379322000,celeste.tan@setiaawan.com,-,"19314-1,",SAKIT,19314-1/03-2024/0516(A)-(S),03 Mar 2023,02 Mar 2024,"RM 209,600.00",0.00mps - 80.45mps,RUMAH PANGSA/KONDO,24,"3, 4","2, 3",0,414,307,"306,000.00","386,000.00",14.06,BERJALAN LANCAR,"[""2.199310, 102.267130""]",,https://teduh.kpkt.gov.my/project-swasta/19314-1,"(25, '19314-1')"
95,1 9 3 1 4 - 1 - R E S I D E N S I   S E R I   S E R I N D I T,POTENSI LESTARI SDN. BHD.,19314,19314/03-2026/0476(A),03 Mar 2023,02 Mar 2026,0379322000,celeste.tan@setiaawan.com,-,"19314-1,",SAKIT,19314-1/03-2024/0516(A)-(S),03 Mar 2023,02 Mar 2024,"RM 209,600.00",0.00mps - 80.45mps,RUMAH PANGSA/KONDO,24,"3, 4","2, 3",80,414,20,"232,200.00","386,000.00",60.00,LEWAT,"[""2.199310, 102.267130""]",,https://teduh.kpkt.gov.my/project-swasta/19314-1,"(25, '19314-1')"
96,1 9 3 1 4 - 1 - R E S I D E N S I   S E R I   S E R I N D I T,POTENSI LESTARI SDN. BHD.,19314,19314/03-2026/0476(A),03 Mar 2023,02 Mar 2026,0379322000,celeste.tan@setiaawan.com,-,"19314-1,",SAKIT,19314-1/03-2024/0516(A)-(S),03 Mar 2023,02 Mar 2024,"RM 209,600.00",0.00mps - 80.45mps,RUMAH PANGSA/KONDO,24,3,2,0 - 80,414,8,"209,700.00","306,700.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.199310, 102.267130""]",,https://teduh.kpkt.gov.my/project-swasta/19314-1,"(25, '19314-1')"
97,1 9 3 1 4 - 1 - R E S I D E N S I   S E R I   S E R I N D I T,POTENSI LESTARI SDN. BHD.,19314,19314/03-2026/0476(A),03 Mar 2023,02 Mar 2026,0379322000,celeste.tan@setiaawan.com,-,"19314-1,",SAKIT,19314-1/03-2024/0516(A)-(S),03 Mar 2023,02 Mar 2024,"RM 209,600.00",0.00mps - 80.45mps,RUMAH PANGSA/KONDO,17,0,0,0 - 80,290,1,"209,700.00","297,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.199310, 102.267130""]",,https://teduh.kpkt.gov.my/project-swasta/19314-1,"(25, '19314-1')"
98,1 9 3 1 5 - 1 - P E R M A T A   G A R D E N,KAWASAN PERMATA LAND & PROPERTY SDN. BHD.,19315,19315/02-2025/1145(R),14 Feb 2022,13 Feb 2025,-,-,-,"19315-1,",SIAP DENGAN: CCC PENUH,19315-1/02-2020/0162(P),14 Feb 2018,13 Feb 2020,"RM 504,776.80",135.00mps - 171.00mps,RUMAH BERKEMBAR,1,0,0,171,8,1,"559,776.80","856,776.80",100.00,SIAP DENGAN: CCC PENUH,"[""5.426283, 100.542133""]",,https://teduh.kpkt.gov.my/project-swasta/19315-1,"(26, '19315-1')"
99,1 9 3 1 5 - 1 - P E R M A T A   G A R D E N,KAWASAN PERMATA LAND & PROPERTY SDN. BHD.,19315,19315/02-2025/1145(R),14 Feb 2022,13 Feb 2025,-,-,-,"19315-1,",SIAP DENGAN: CCC PENUH,19315-1/02-2020/0162(P),14 Feb 2018,13 Feb 2020,"RM 504,776.80",135.00mps - 171.00mps,RUMAH BERKEMBAR,1,0,0,135,16,1,"504,776.80","636,776.80",100.00,SIAP DENGAN: CCC PENUH,"[""5.426283, 100.542133""]",,https://teduh.kpkt.gov.my/project-swasta/19315-1,"(26, '19315-1')"
100,1 9 3 1 7 - 1 - S Y M P H O N Y   A C T I O N   S D N .   B H D .,SYMPHONY ACTION SDN. BHD.,19317,19317/03-2029/0116(R),09 Mar 2024,08 Mar 2029,052460653,symphonyaction2007@gmail.com,-,"19317-1,",SIAP DENGAN: CCC PENUH,19317-1/02-2020/0166(P),14 Feb 2018,13 Feb 2020,"RM 308,212.00",115.90mps,RUMAH SESEBUAH,1,0,0,116,38,2,"308,212.00","507,978.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.396463, 100.972603""]",,https://teduh.kpkt.gov.my/project-swasta/19317-1,"(27, '19317-1')"
101,1 9 3 1 7 - 2 - S Y M P H O N Y   A C T I O N   S D N .   B H D .,SYMPHONY ACTION SDN. BHD.,19317,19317/03-2029/0116(R),09 Mar 2024,08 Mar 2029,052460653,symphonyaction2007@gmail.com,-,"19317-2,",SIAP DENGAN: CCC PENUH,19317-2/03-2020/0238(P),07 Mar 2018,06 Mar 2020,"RM 333,000.00",115.90mps,RUMAH SESEBUAH,1,0,0,116,42,1,"333,000.00","501,909.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.396463, 100.972603""]",,https://teduh.kpkt.gov.my/project-swasta/19317-2,"(28, '19317-2')"
102,1 9 3 1 7 - 3 - S Y M P H O N Y   A C T I O N   S D N .   B H D .,SYMPHONY ACTION SDN. BHD.,19317,19317/03-2029/0116(R),09 Mar 2024,08 Mar 2029,052460653,symphonyaction2007@gmail.com,-,"19317-3,",SIAP DENGAN: CCC PENUH,19317-3/12-2023/1483(R)-(L),29 Dec 2020,28 Dec 2023,"RM 288,000.00",115.90mps,RUMAH SESEBUAH,1,0,0,116,80,0,"288,000.00","412,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.396463, 100.972603""]",,https://teduh.kpkt.gov.my/project-swasta/19317-3,"(29, '19317-3')"
103,1 9 3 1 7 - 4 - U N I   P A R K L A N D   @   T A M A N   T R O N O H   U N I V E R S I T I,SYMPHONY ACTION SDN. BHD.,19317,19317/03-2029/0116(R),09 Mar 2024,08 Mar 2029,052460653,symphonyaction2007@gmail.com,-,"19317-4,",SIAP DENGAN: CCC PENUH,19317-4/09-2023/1127(R)-(L),12 Sep 2022,11 Sep 2023,"RM 308,520.00",111.50mps,RUMAH BERKEMBAR,1,0,0,112,60,5,"308,520.00","397,900.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.396463, 100.972603""]",,https://teduh.kpkt.gov.my/project-swasta/19317-4,"(30, '19317-4')"
104,1 9 3 1 7 - 4 - U N I   P A R K L A N D   @   T A M A N   T R O N O H   U N I V E R S I T I,SYMPHONY ACTION SDN. BHD.,19317,19317/03-2029/0116(R),09 Mar 2024,08 Mar 2029,052460653,symphonyaction2007@gmail.com,-,"19317-4,",SIAP DENGAN: CCC PENUH,19317-4/09-2023/1127(R)-(L),12 Sep 2022,11 Sep 2023,"RM 308,520.00",111.50mps,RUMAH SESEBUAH,1,0,0,112,2,0,"375,120.00","380,250.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.396463, 100.972603""]",,https://teduh.kpkt.gov.my/project-swasta/19317-4,"(30, '19317-4')"
105,1 9 3 1 7 - 5 - U N I   P A R K L A N D   @   T A M A N   T R O N O H   U N I V E R S I T I,SYMPHONY ACTION SDN. BHD.,19317,19317/03-2029/0116(R),09 Mar 2024,08 Mar 2029,052460653,symphonyaction2007@gmail.com,-,"19317-5,",SIAP DENGAN: CCC PENUH,19317-5/02-2023/0153(A)-(L),26 Feb 2021,25 Feb 2023,"RM 322,200.00","115.40mps - 1,200.00mps",RUMAH BERKEMBAR,1,4,2,"115 - 1,200",56,0,"322,200.00","457,200.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.396463, 100.972603""]",,https://teduh.kpkt.gov.my/project-swasta/19317-5,"(31, '19317-5')"
106,1 9 3 1 7 - 5 - U N I   P A R K L A N D   @   T A M A N   T R O N O H   U N I V E R S I T I,SYMPHONY ACTION SDN. BHD.,19317,19317/03-2029/0116(R),09 Mar 2024,08 Mar 2029,052460653,symphonyaction2007@gmail.com,-,"19317-5,",SIAP DENGAN: CCC PENUH,19317-5/02-2023/0153(A)-(L),26 Feb 2021,25 Feb 2023,"RM 322,200.00","115.40mps - 1,200.00mps",RUMAH SESEBUAH,1,0,0,"1,200",2,0,"600,000.00","638,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.396463, 100.972603""]",,https://teduh.kpkt.gov.my/project-swasta/19317-5,"(31, '19317-5')"
107,1 9 3 1 7 - 6 - U N I   P A R K L A N D   @   T A M A N   T R O N O H   U N I V E R S I T I,SYMPHONY ACTION SDN. BHD.,19317,19317/03-2029/0116(R),09 Mar 2024,08 Mar 2029,052460653,symphonyaction2007@gmail.com,-,"19317-6,",LEWAT,19317-6/03-2024/0200(A)-(L),09 Mar 2022,08 Mar 2024,"RM 368,000.00",115.40mps,RUMAH BERKEMBAR,1,0,0,115,72,0,"368,000.00","436,000.00",80.00,LEWAT,"[""4.235131, 100.580536""]",,https://teduh.kpkt.gov.my/project-swasta/19317-6,"(32, '19317-6')"
108,1 9 3 1 7 - 6 - U N I   P A R K L A N D   @   T A M A N   T R O N O H   U N I V E R S I T I,SYMPHONY ACTION SDN. BHD.,19317,19317/03-2029/0116(R),09 Mar 2024,08 Mar 2029,052460653,symphonyaction2007@gmail.com,-,"19317-6,",LEWAT,19317-6/03-2024/0200(A)-(L),09 Mar 2022,08 Mar 2024,"RM 368,000.00",115.40mps,RUMAH SESEBUAH,1,0,0,115,8,0,"465,000.00","513,000.00",80.00,LEWAT,"[""4.235131, 100.580536""]",,https://teduh.kpkt.gov.my/project-swasta/19317-6,"(32, '19317-6')"
109,1 9 3 1 7 - 7 - T A M A N   T R O N O H   B A R U,SYMPHONY ACTION SDN. BHD.,19317,19317/03-2029/0116(R),09 Mar 2024,08 Mar 2029,052460653,symphonyaction2007@gmail.com,-,"19317-7,",BERJALAN LANCAR,19317-7/08-2025/0913(N)-(L),14 Aug 2023,13 Aug 2025,"RM 248,000.00",75.40mps,RUMAH TERES,1,0,0,75,56,38,"248,000.00","458,000.00",45.00,BERJALAN LANCAR,"[""4.418070, 100.990427""]",,https://teduh.kpkt.gov.my/project-swasta/19317-7,"(33, '19317-7')"
110,1 9 3 1 8 - 1 - M   V E R T I C A,M VERTICA SDN. BHD.,19318,19318/03-2025/0001(R),03 Dec 2021,03 Mar 2025,-,-,-,"19318-1,",SIAP DENGAN: CCC PENUH,19318-1/03-2024/0691(R)-(S),04 Mar 2023,03 Mar 2024,"RM 432,060.00",0.00mps - 850.00mps,PANGSAPURI SERVIS,53,0,0,0 - 850,685,56,"438,710.00","758,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.118504, 101.727870""]",,https://teduh.kpkt.gov.my/project-swasta/19318-1,"(34, '19318-1')"
111,1 9 3 1 8 - 1 - M   V E R T I C A,M VERTICA SDN. BHD.,19318,19318/03-2025/0001(R),03 Dec 2021,03 Mar 2025,-,-,-,"19318-1,",SIAP DENGAN: CCC PENUH,19318-1/03-2024/0691(R)-(S),04 Mar 2023,03 Mar 2024,"RM 432,060.00",0.00mps - 850.00mps,PANGSAPURI SERVIS,54,0,0,0 - 850,808,40,"432,060.00","758,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.118504, 101.727870""]",,https://teduh.kpkt.gov.my/project-swasta/19318-1,"(34, '19318-1')"
112,1 9 3 1 8 - 2 - M   V E R T I C A,M VERTICA SDN. BHD.,19318,19318/03-2025/0001(R),03 Dec 2021,03 Mar 2025,-,-,-,"19318-2,",SIAP DENGAN: CCC PENUH,19318-2/11-2023/0517(A)-(S),24 Nov 2022,23 Nov 2023,"RM 531,810.00",0.00mps - 850.00mps,PANGSAPURI SERVIS,54,0,0,0 - 850,793,243,"533,710.00","1,100,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.118531, 101.727902""]",,https://teduh.kpkt.gov.my/project-swasta/19318-2,"(35, '19318-2')"
113,1 9 3 1 8 - 2 - M   V E R T I C A,M VERTICA SDN. BHD.,19318,19318/03-2025/0001(R),03 Dec 2021,03 Mar 2025,-,-,-,"19318-2,",SIAP DENGAN: CCC PENUH,19318-2/11-2023/0517(A)-(S),24 Nov 2022,23 Nov 2023,"RM 531,810.00",0.00mps - 850.00mps,PANGSAPURI SERVIS,55,0,0,0 - 850,752,136,"531,810.00","887,760.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.118531, 101.727902""]",,https://teduh.kpkt.gov.my/project-swasta/19318-2,"(35, '19318-2')"
114,1 9 3 1 8 - 2 - M   V E R T I C A,M VERTICA SDN. BHD.,19318,19318/03-2025/0001(R),03 Dec 2021,03 Mar 2025,-,-,-,"19318-2,",SIAP DENGAN: CCC PENUH,19318-2/11-2023/0517(A)-(S),24 Nov 2022,23 Nov 2023,"RM 531,810.00",0.00mps - 850.00mps,PANGSAPURI SERVIS,55,0,0,0 - 850,646,288,"563,800.00","914,160.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.118531, 101.727902""]",,https://teduh.kpkt.gov.my/project-swasta/19318-2,"(35, '19318-2')"
115,1 9 3 1 9 - 1 - P A N G S A P U R I   S A L A K   S E L A T A N,SURREALIST COMMUNITIES (M) SDN. BHD.,19319,19319/04-2025/0275(R),06 Apr 2022,14 Apr 2025,-,-,-,"19319-1,",SAKIT,19319-1/04-2022/01845(P),15 Apr 2021,14 Apr 2022,"RM 300,000.00",74.30mps,RUMAH PANGSA/KONDO,38,0,0,74,604,21,"300,000.00","300,000.00",77.60,SAKIT,"[""3.083119, 101.698300""]",,https://teduh.kpkt.gov.my/project-swasta/19319-1,"(36, '19319-1')"
116,1 9 3 1 9 - 1 - P A N G S A P U R I   S A L A K   S E L A T A N,SURREALIST COMMUNITIES (M) SDN. BHD.,19319,19319/04-2025/0275(R),06 Apr 2022,14 Apr 2025,-,-,-,"19319-1,",SAKIT,19319-1/04-2022/01845(P),15 Apr 2021,14 Apr 2022,"RM 300,000.00",74.30mps,RUMAH PANGSA/KONDO,37,0,0,74,516,22,"300,000.00","300,000.00",77.29,SAKIT,"[""3.083119, 101.698300""]",,https://teduh.kpkt.gov.my/project-swasta/19319-1,"(36, '19319-1')"
117,1 9 3 2 1 - 1 - T A M A N   S E M P U R N A   J A Y A,JIAN WEI DEVELOPMENT SDN. BHD.,19321,19321/08-2025/0560(A),08 Aug 2022,07 Aug 2025,0388008358,carrie@jwg.com.my,-,"19321-1,",SIAP DENGAN: CCC PENUH,19321-1/02-2021/01956(P),16 Feb 2020,15 Feb 2021,"RM 628,000.00",165.00mps,RUMAH TERES,2,0,0,165,138,20,"628,000.00","971,300.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.949473, 101.850728""]",,https://teduh.kpkt.gov.my/project-swasta/19321-1,"(37, '19321-1')"
118,1 9 3 2 1 - 2 - J I A N   W E I   D E V E L O P M E N T   S D N .   B H D .,JIAN WEI DEVELOPMENT SDN. BHD.,19321,19321/08-2025/0560(A),08 Aug 2022,07 Aug 2025,0388008358,carrie@jwg.com.my,-,"19321-2,",SIAP DENGAN: CCC PENUH,19321-2/08-2022/0479(P),08 Aug 2020,07 Aug 2022,"RM 553,660.00",176.50mps - 186.73mps,RUMAH TERES,2,0,0,177 - 187,205,1,"553,660.00","1,416,960.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.565810, 101.511050""]",,https://teduh.kpkt.gov.my/project-swasta/19321-2,"(38, '19321-2')"
119,1 9 3 2 2 - 1 - A N T A R A   R E S I D E N C E,NADI CERGAS DEVELOPMENT SDN. BHD.,19322,19322/03-2025/0248(R),26 Mar 2022,25 Mar 2025,-,-,-,"19322-1,",SIAP DENGAN: CCC PENUH,19322-1/03-2024/0644(R)-(S),26 Mar 2023,25 Mar 2024,"RM 295,403.00",0.00mps - 73.95mps,PANGSAPURI SERVIS,29,0,0,0 - 74,458,112,"295,403.00","716,647.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.895787, 101.666075""]",,https://teduh.kpkt.gov.my/project-swasta/19322-1,"(39, '19322-1')"
120,1 9 3 2 5 - 1 - M E N A R A   O X L E Y,OXLEY RISING SDN. BHD.,19325,19325/02-2025/0123(A),23 Feb 2022,22 Feb 2025,6032161800,joey@pavilionpm.com,-,"19325-1,",SAKIT,19325-1/02-2024/0055(R)-(S),23 Feb 2023,22 Feb 2024,"RM 1,406,000.00",0.00mps - 84.00mps,PANGSAPURI SERVIS,25,0,0,0,267,119,"1,784,000.00","3,759,000.00",54.27,BERJALAN LANCAR,"[""3.159150, 101.714999""]",,https://teduh.kpkt.gov.my/project-swasta/19325-1,"(40, '19325-1')"
121,1 9 3 2 5 - 1 - M E N A R A   O X L E Y,OXLEY RISING SDN. BHD.,19325,19325/02-2025/0123(A),23 Feb 2022,22 Feb 2025,6032161800,joey@pavilionpm.com,-,"19325-1,",SAKIT,19325-1/02-2024/0055(R)-(S),23 Feb 2023,22 Feb 2024,"RM 1,406,000.00",0.00mps - 84.00mps,PANGSAPURI SERVIS,54,0,0,0 - 84,590,316,"1,406,000.00","20,922,000.00",46.76,SAKIT,"[""3.159150, 101.714999""]",,https://teduh.kpkt.gov.my/project-swasta/19325-1,"(40, '19325-1')"
122,1 9 3 3 0 - 1 - I D A M A N   P U T R A,PERANAN SERIMAS SDN. BHD.,19330,19330/03-2028/0345(R),02 Mar 2023,01 Mar 2028,0377356122,marketing.pssb@gmail.com,-,"19330-1,",SIAP DENGAN: CCC PENUH,19330-1/03-2020/0219(P),02 Mar 2018,01 Mar 2020,"RM 548,000.00",155.06mps,RUMAH TERES,2,0,0,155,111,2,"548,000.00","915,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.235389, 101.550897""]",,https://teduh.kpkt.gov.my/project-swasta/19330-1,"(41, '19330-1')"
123,1 9 3 3 0 - 2 - I D A M A N   M U T I A R A,PERANAN SERIMAS SDN. BHD.,19330,19330/03-2028/0345(R),02 Mar 2023,01 Mar 2028,0377356122,marketing.pssb@gmail.com,-,"19330-2,",BERJALAN LANCAR,19330-2/03-2025/0282(N)-(L),16 Mar 2023,15 Mar 2025,"RM 680,000.00",163.00mps - 170.00mps,RUMAH TERES,2,0,0,163 - 170,68,5,"680,000.00","741,450.00",28.82,BERJALAN LANCAR,"[""3.236330, 101.551800""]",,https://teduh.kpkt.gov.my/project-swasta/19330-2,"(42, '19330-2')"
124,1 9 3 3 2 - 1 - T A M A N   P E R M A I   J A Y A,TIGA BINTANG MAKMUR SDN. BHD.,19332,19332/04-2025/0141(R),23 Mar 2022,27 Apr 2025,-,-,-,"19332-1,",SIAP DENGAN: CCC PENUH,19332-1/04-2023/0037(R)-(L),26 Apr 2022,27 Apr 2023,"RM 238,000.00","900.00mps - 1,800.00mps",RUMAH TERES,1,0,0,900,44,4,"238,000.00","498,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.207184, 100.631513""]",,https://teduh.kpkt.gov.my/project-swasta/19332-1,"(43, '19332-1')"
125,1 9 3 3 2 - 1 - T A M A N   P E R M A I   J A Y A,TIGA BINTANG MAKMUR SDN. BHD.,19332,19332/04-2025/0141(R),23 Mar 2022,27 Apr 2025,-,-,-,"19332-1,",SIAP DENGAN: CCC PENUH,19332-1/04-2023/0037(R)-(L),26 Apr 2022,27 Apr 2023,"RM 238,000.00","900.00mps - 1,800.00mps",RUMAH TERES,2,0,0,"1,800",16,2,"288,800.00","507,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.207184, 100.631513""]",,https://teduh.kpkt.gov.my/project-swasta/19332-1,"(43, '19332-1')"
126,1 9 3 3 3 - 1 - I M P I A N A   K L U A N G,SH CAPITAL PARTNERS AND ADVISERS SDN. BHD.,19333,19333/03-2025/0162(A),16 Mar 2022,15 Mar 2025,-,-,-,"19333-1,",SIAP DENGAN: CCC PENUH,19333-1/03-2021/01752(P),07 Mar 2020,06 Mar 2021,"RM 396,030.00","1,031.00mps - 1,191.00mps",RUMAH SESEBUAH,1,0,0,"1,191",49,4,"433,750.00","588,240.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.954119, 103.388819""]",,https://teduh.kpkt.gov.my/project-swasta/19333-1,"(44, '19333-1')"
127,1 9 3 3 3 - 1 - I M P I A N A   K L U A N G,SH CAPITAL PARTNERS AND ADVISERS SDN. BHD.,19333,19333/03-2025/0162(A),16 Mar 2022,15 Mar 2025,-,-,-,"19333-1,",SIAP DENGAN: CCC PENUH,19333-1/03-2021/01752(P),07 Mar 2020,06 Mar 2021,"RM 396,030.00","1,031.00mps - 1,191.00mps",RUMAH SESEBUAH,1,0,0,"1,031",1,0,"396,030.00","396,030.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.954119, 103.388819""]",,https://teduh.kpkt.gov.my/project-swasta/19333-1,"(44, '19333-1')"
128,1 9 3 3 3 - 1 - I M P I A N A   K L U A N G,SH CAPITAL PARTNERS AND ADVISERS SDN. BHD.,19333,19333/03-2025/0162(A),16 Mar 2022,15 Mar 2025,-,-,-,"19333-1,",SIAP DENGAN: CCC PENUH,19333-1/03-2021/01752(P),07 Mar 2020,06 Mar 2021,"RM 396,030.00","1,031.00mps - 1,191.00mps",RUMAH SESEBUAH,1,0,0,"1,088",3,0,"412,380.00","412,380.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.954119, 103.388819""]",,https://teduh.kpkt.gov.my/project-swasta/19333-1,"(44, '19333-1')"
129,1 9 3 3 3 - 2 - I M P I A N A   K L U A N G,SH CAPITAL PARTNERS AND ADVISERS SDN. BHD.,19333,19333/03-2025/0162(A),16 Mar 2022,15 Mar 2025,-,-,-,"19333-2,",SIAP DENGAN: CCC PENUH,19333-2/03-2021/01912(P),16 Mar 2020,15 Mar 2021,"RM 412,380.00","1,088.00mps - 1,191.00mps",RUMAH SESEBUAH,1,0,0,"1,191",64,8,"433,750.00","647,600.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.954119, 103.388819""]",,https://teduh.kpkt.gov.my/project-swasta/19333-2,"(45, '19333-2')"
130,1 9 3 3 3 - 2 - I M P I A N A   K L U A N G,SH CAPITAL PARTNERS AND ADVISERS SDN. BHD.,19333,19333/03-2025/0162(A),16 Mar 2022,15 Mar 2025,-,-,-,"19333-2,",SIAP DENGAN: CCC PENUH,19333-2/03-2021/01912(P),16 Mar 2020,15 Mar 2021,"RM 412,380.00","1,088.00mps - 1,191.00mps",RUMAH SESEBUAH,1,0,0,"1,088",1,1,"412,380.00","412,380.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.954119, 103.388819""]",,https://teduh.kpkt.gov.my/project-swasta/19333-2,"(45, '19333-2')"
131,1 9 3 3 3 - 3 - I M P I A N A   K L U A N G,SH CAPITAL PARTNERS AND ADVISERS SDN. BHD.,19333,19333/03-2025/0162(A),16 Mar 2022,15 Mar 2025,-,-,-,"19333-3,",BERJALAN LANCAR,19333-3/11-2025/1224(N)-(L),08 Nov 2023,07 Nov 2025,"RM 603,000.00",113.90mps - 134.06mps,RUMAH SESEBUAH,1,0,0,114,2,2,"631,000.00","631,000.00",5.00,BERJALAN LANCAR,"[""1.951057, 103.390907""]",,https://teduh.kpkt.gov.my/project-swasta/19333-3,"(46, '19333-3')"
132,1 9 3 3 3 - 3 - I M P I A N A   K L U A N G,SH CAPITAL PARTNERS AND ADVISERS SDN. BHD.,19333,19333/03-2025/0162(A),16 Mar 2022,15 Mar 2025,-,-,-,"19333-3,",BERJALAN LANCAR,19333-3/11-2025/1224(N)-(L),08 Nov 2023,07 Nov 2025,"RM 603,000.00",113.90mps - 134.06mps,RUMAH SESEBUAH,1,0,0,134,40,40,"633,000.00","748,000.00",5.00,BERJALAN LANCAR,"[""1.951057, 103.390907""]",,https://teduh.kpkt.gov.my/project-swasta/19333-3,"(46, '19333-3')"
133,1 9 3 3 3 - 3 - I M P I A N A   K L U A N G,SH CAPITAL PARTNERS AND ADVISERS SDN. BHD.,19333,19333/03-2025/0162(A),16 Mar 2022,15 Mar 2025,-,-,-,"19333-3,",BERJALAN LANCAR,19333-3/11-2025/1224(N)-(L),08 Nov 2023,07 Nov 2025,"RM 603,000.00",113.90mps - 134.06mps,RUMAH SESEBUAH,1,0,0,132,16,16,"603,000.00","677,000.00",5.00,BERJALAN LANCAR,"[""1.951057, 103.390907""]",,https://teduh.kpkt.gov.my/project-swasta/19333-3,"(46, '19333-3')"
134,1 9 3 3 4 - 1 - N I S T E C   E N G I N E E R I N G   S D N .   B H D .,NISTEC ENGINEERING SDN. BHD.,19334,19334/09-2025/0871(A),24 Sep 2022,23 Sep 2025,0333813651,qckor@newway.com.my,-,"19334-1,",SIAP DENGAN: CCC PENUH,19334-1/03-2022/01389(P),13 Mar 2021,12 Mar 2022,"RM 100,000.00","1,110.00mps - 1,287.00mps",RUMAH BANDAR,2,0,0,"1,287",34,1,"389,800.00","552,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.183837, 101.457195""]",,https://teduh.kpkt.gov.my/project-swasta/19334-1,"(47, '19334-1')"
135,1 9 3 3 4 - 1 - N I S T E C   E N G I N E E R I N G   S D N .   B H D .,NISTEC ENGINEERING SDN. BHD.,19334,19334/09-2025/0871(A),24 Sep 2022,23 Sep 2025,0333813651,qckor@newway.com.my,-,"19334-1,",SIAP DENGAN: CCC PENUH,19334-1/03-2022/01389(P),13 Mar 2021,12 Mar 2022,"RM 100,000.00","1,110.00mps - 1,287.00mps",RUMAH BANDAR,3,0,0,"1,110",39,14,"100,000.00","256,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.183837, 101.457195""]",,https://teduh.kpkt.gov.my/project-swasta/19334-1,"(47, '19334-1')"
